{epoch}	{avg_fc_cos_max}	{avg_fc_ang_min}	{fc_cos_max}	{fc_ang_min}	{fc_cos_mat}	{fc_ang_mat}	{fc_wt}
0	0.565521359444	53.8877563477	[-0.06323571503162384, 0.5164058208465576, 0.7150134444236755, 0.7628306150436401, 0.7796338200569153, 0.7948315739631653, 0.22707736492156982, 0.7948315739631653, 0.579227089881897, 0.5485976934432983]	[93.62556457519531, 58.908538818359375, 44.3557014465332, 40.285621643066406, 38.7729377746582, 37.36064910888672, 76.87493896484375, 37.36064910888672, 54.603797912597656, 56.7291374206543]	[[1.0, -0.5316418409347534, -0.7058595418930054, -0.7490874528884888, -0.7712579965591431, -0.7780278921127319, -0.06323571503162384, -0.7387865781784058, -0.5891737937927246, -0.5609184503555298], [-0.5316418409347534, 1.0, 0.36017030477523804, 0.4610365033149719, 0.4260372221469879, 0.4810316562652588, -0.1526985913515091, 0.45889174938201904, 0.5164058208465576, 0.4536072909832001], [-0.7058595418930054, 0.36017030477523804, 0.9999999403953552, 0.6943532228469849, 0.7150134444236755, 0.6779152154922485, 0.22707736492156982, 0.5961694717407227, 0.5214798450469971, 0.5403731465339661], [-0.7490874528884888, 0.4610365033149719, 0.6943532228469849, 0.9999999403953552, 0.6620581150054932, 0.7593618631362915, 0.15967345237731934, 0.7628306150436401, 0.5541970729827881, 0.5148184299468994], [-0.7712579965591431, 0.4260372221469879, 0.7150134444236755, 0.6620581150054932, 0.9999999403953552, 0.7796338200569153, 0.1224767416715622, 0.7301292419433594, 0.5521847009658813, 0.4683833718299866], [-0.7780278921127319, 0.4810316562652588, 0.6779152154922485, 0.7593618631362915, 0.7796338200569153, 0.9999998211860657, 0.13880562782287598, 0.7948315739631653, 0.579227089881897, 0.42682045698165894], [-0.06323571503162384, -0.1526985913515091, 0.22707736492156982, 0.15967345237731934, 0.1224767416715622, 0.13880562782287598, 0.9999998211860657, 0.01527465134859085, -0.04030579328536987, -0.21843573451042175], [-0.7387865781784058, 0.45889174938201904, 0.5961694717407227, 0.7628306150436401, 0.7301292419433594, 0.7948315739631653, 0.01527465134859085, 0.9999998807907104, 0.5711296796798706, 0.45675715804100037], [-0.5891737937927246, 0.5164058208465576, 0.5214798450469971, 0.5541970729827881, 0.5521847009658813, 0.579227089881897, -0.04030579328536987, 0.5711296796798706, 1.0, 0.5485976934432983], [-0.5609184503555298, 0.4536072909832001, 0.5403731465339661, 0.5148184299468994, 0.4683833718299866, 0.42682045698165894, -0.21843573451042175, 0.45675715804100037, 0.5485976934432983, 1.0]]	[[0.0, 122.116455078125, 134.89903259277344, 138.5113983154297, 140.46697998046875, 141.0803680419922, 93.62556457519531, 137.62815856933594, 126.09840393066406, 124.11934661865234], [122.116455078125, 0.0, 68.88934326171875, 62.54598617553711, 64.7836685180664, 61.24720001220703, 98.78334045410156, 62.68438720703125, 58.908538818359375, 63.02463912963867], [134.89903259277344, 68.88934326171875, 0.01978234015405178, 46.0243034362793, 44.3557014465332, 47.319053649902344, 76.87493896484375, 53.40394973754883, 58.56843566894531, 57.29095458984375], [138.5113983154297, 62.54598617553711, 46.0243034362793, 0.01978234015405178, 48.54297637939453, 40.59202575683594, 80.81205749511719, 40.285621643066406, 56.344573974609375, 59.014678955078125], [140.46697998046875, 64.7836685180664, 44.3557014465332, 48.54297637939453, 0.01978234015405178, 38.7729377746582, 82.9649429321289, 43.10276794433594, 56.48297882080078, 62.07059097290039], [141.0803680419922, 61.24720001220703, 47.319053649902344, 40.59202575683594, 38.7729377746582, 0.03426402062177658, 82.0212631225586, 37.36064910888672, 54.603797912597656, 64.73405456542969], [93.62556457519531, 98.78334045410156, 76.87493896484375, 80.81205749511719, 82.9649429321289, 82.0212631225586, 0.03426402062177658, 89.12479400634766, 92.30998229980469, 102.6171646118164], [137.62815856933594, 62.68438720703125, 53.40394973754883, 40.285621643066406, 43.10276794433594, 37.36064910888672, 89.12479400634766, 0.02797645330429077, 55.170955657958984, 62.82194900512695], [126.09840393066406, 58.908538818359375, 58.56843566894531, 56.344573974609375, 56.48297882080078, 54.603797912597656, 92.30998229980469, 55.170955657958984, 0.0, 56.7291374206543], [124.11934661865234, 63.02463912963867, 57.29095458984375, 59.014678955078125, 62.07059097290039, 64.73405456542969, 102.6171646118164, 62.82194900512695, 56.7291374206543, 0.0]]	[[-2.75875186920166, -1.3857899904251099, -2.902757167816162, -2.0014755725860596, -1.0990763902664185, -3.1130566596984863, -1.2724355459213257, -1.6919965744018555, -2.0835494995117188, -1.0155417919158936, -2.744157552719116, -1.2897953987121582, -2.1667745113372803, -0.869433581829071, -0.9426088333129883, -0.33992964029312134, -2.5534939765930176, -1.8973031044006348, -1.0274699926376343, -2.348721504211426, -1.6132744550704956, -2.529935359954834, -1.9357218742370605, -1.6563503742218018, -0.9961550235748291, -2.713231325149536, -0.8113352060317993, -3.5055859088897705, -2.234060049057007, -2.6562395095825195, -0.8143563270568848, -2.369164228439331, -1.977437973022461, -0.46050727367401123, -2.444756031036377, -0.8105469942092896, -1.3049085140228271, -1.0132555961608887, -0.6859966516494751, -1.548417568206787, -3.7574117183685303, -1.5239969491958618, -2.3080127239227295, -1.7490261793136597, -2.1082048416137695, -1.4390060901641846, -2.7803938388824463, -1.1007282733917236, -0.9935605525970459, -0.7280197739601135, -2.3504559993743896, -2.2807981967926025, -0.8565210103988647, -1.967502236366272, -0.45047372579574585, -1.7669740915298462, -1.147910475730896, -1.5819050073623657, -3.1197779178619385, -2.40766978263855, -2.8630547523498535, 0.9657238721847534, 0.10319042205810547, -2.262207508087158], [0.2740780711174011, 0.33889228105545044, 0.5559267997741699, -0.08559423685073853, 0.36634325981140137, 0.2272915095090866, 0.016090571880340576, 0.3811970353126526, 0.9776558876037598, -0.42134663462638855, -0.040142979472875595, -0.7606685757637024, 1.4312583208084106, -0.2708766758441925, 0.7363693118095398, 0.9642637968063354, 0.8636623024940491, 0.4999218285083771, 0.024393223226070404, -0.10849230736494064, 0.4215299189090729, 0.4538964033126831, -0.2354564517736435, 0.04853679984807968, 1.0094627141952515, 0.9784961342811584, -0.6925499439239502, 0.5588285326957703, 0.4230547845363617, 0.5565375685691833, 0.7502762675285339, 0.7405096292495728, -0.3654122054576874, -0.08764342218637466, -0.20761950314044952, -0.09760183095932007, 0.709343671798706, 0.9391419887542725, 0.16037572920322418, 0.5240889191627502, 0.8956432342529297, 0.3380948305130005, -0.18721207976341248, 0.5287758708000183, 0.8219603300094604, -0.0018384985160082579, -0.32474541664123535, 0.3518502116203308, 0.28189757466316223, 1.0126465559005737, -0.10705749690532684, 0.26270797848701477, -0.02316991612315178, 0.023523861542344093, 0.39046207070350647, 0.2976457178592682, -0.571153998374939, 0.13972005248069763, 0.4572034478187561, 0.08054039627313614, 0.7436408400535583, 0.09509379416704178, 0.7312642931938171, 0.33715197443962097], [0.9298436641693115, 1.3624671697616577, 0.6635554432868958, 1.099567174911499, -0.30461642146110535, 1.4339193105697632, -0.10077852010726929, 0.5936504006385803, 0.8758890628814697, 0.11687922477722168, 0.3563997149467468, -0.164882093667984, 1.7800663709640503, 1.33865487575531, -0.04839912801980972, -0.23633290827274323, 0.6919838190078735, 0.25165045261383057, 0.2117280811071396, 0.1765516698360443, 1.037459373474121, 0.6094357967376709, 0.3264347016811371, 1.3710771799087524, -0.5484893918037415, 0.13188087940216064, 0.5183263421058655, 0.1423582136631012, 0.17674319446086884, 0.42335832118988037, -0.33845195174217224, 1.3064601421356201, 0.38420966267585754, 0.8580568432807922, 0.2670608460903168, 1.2609331607818604, 0.8932178616523743, 0.8647855520248413, 0.3472214639186859, 0.257318377494812, 0.09601198881864548, 0.8588712215423584, 0.8070862889289856, 0.8584548830986023, 0.23905932903289795, 0.7475864887237549, 0.6632720828056335, 1.1521258354187012, 1.0719643831253052, -0.14700275659561157, 0.49601343274116516, 0.36120861768722534, 0.49579527974128723, 1.2030980587005615, 0.09654529392719269, 1.1107794046401978, 0.48012739419937134, 0.0679658055305481, 0.03669650852680206, 0.6218178272247314, 0.9554817080497742, -0.872425377368927, -0.12379228323698044, 0.4203793406486511], [-0.042245037853717804, 0.7436290383338928, 0.09699326753616333, 0.2324741929769516, 0.41337329149246216, 0.5714542269706726, -0.12580572068691254, 0.276274174451828, 0.8503187298774719, 0.18832598626613617, 0.8954530954360962, -0.13123884797096252, 0.3225318491458893, 0.05790546163916588, 0.322306364774704, 0.1580754518508911, 0.8740713000297546, 0.18637672066688538, 0.7901889085769653, 0.44798189401626587, 0.9881754517555237, 0.5337302088737488, -0.03450677543878555, 0.2801022231578827, -0.05606488883495331, 0.5850839614868164, 0.48818063735961914, 0.49404972791671753, 0.4137357473373413, 0.1110699400305748, 0.05558118224143982, 1.1634689569473267, 0.2421024888753891, 0.43616312742233276, 0.38206395506858826, 0.1588185727596283, 1.0907585620880127, 0.43801015615463257, 0.060525987297296524, 0.5123575329780579, 0.42552199959754944, 1.1111658811569214, 0.856586754322052, 0.29298391938209534, 0.18460415303707123, -0.23276576399803162, 0.08633702248334885, 0.8979995250701904, 0.556954562664032, 0.4323124289512634, 0.8314043283462524, 0.6552661061286926, -0.21344707906246185, 0.26047009229660034, -0.12706784904003143, 0.8017277121543884, 1.08528470993042, 0.8924539685249329, 0.6775550246238708, 0.6403295993804932, 0.5961584448814392, -1.0176033973693848, 0.06718754023313522, 0.37411460280418396], [0.7452076077461243, 0.2688855230808258, 0.31633812189102173, 0.9501494765281677, 0.23763270676136017, 0.7756472826004028, -0.01738598197698593, 0.434205025434494, 0.49522629380226135, -0.07770240306854248, 0.5313880443572998, 0.07457040250301361, 0.22803351283073425, 0.0352230966091156, 0.5570992827415466, -0.01699056103825569, 0.39713504910469055, 0.6778302788734436, 0.1211857870221138, 0.6996347308158875, 0.5004941821098328, 0.4728032350540161, 0.5078069567680359, 1.0117459297180176, 0.3254852294921875, 0.4640286862850189, 0.0017074387287721038, 0.5270463228225708, 0.5466451048851013, 0.005074142944067717, 0.6845507025718689, 0.8519805669784546, 0.503801167011261, 0.4890962541103363, 0.3863722085952759, 0.06058672443032265, 0.3054756224155426, 0.969948410987854, 0.7107928991317749, 0.24447359144687653, 0.18956874310970306, 0.36581623554229736, 0.44117122888565063, 0.5970291495323181, 0.04299487918615341, 0.010414534248411655, 0.5152359008789062, 0.4739023745059967, 0.4777832627296448, -0.20493680238723755, 0.8849461674690247, 0.22962085902690887, 0.7291809916496277, 0.5922262072563171, 0.6241400241851807, 0.21136023104190826, 0.23232799768447876, 0.2606280744075775, 0.06513883173465729, 0.3361937403678894, 0.20962262153625488, -0.7359229922294617, -0.01607307232916355, 0.010894501581788063], [0.6620934009552002, 0.79728764295578, 0.8135153651237488, 0.18438883125782013, 0.116280697286129, 0.43763968348503113, 0.052058007568120956, 0.3346365690231323, 0.20366409420967102, 0.3274858593940735, 0.7419406175613403, 0.21151970326900482, 0.4780835807323456, 0.7465735077857971, 0.10127366334199905, 0.4691685438156128, 0.7679380774497986, 0.5900552272796631, 0.4672909379005432, 1.1777697801589966, 0.313951700925827, 0.6896074414253235, 0.2902368903160095, 0.7477008700370789, 0.22265081107616425, 0.7758650779724121, 0.10064949095249176, 0.1944727599620819, 0.07711285352706909, 0.3376791179180145, 0.5258082151412964, 0.2848111391067505, 0.28288665413856506, 0.11502005159854889, 0.23809383809566498, 0.09368573874235153, 1.0079069137573242, 0.7099668979644775, 0.07306000590324402, 0.537666916847229, 0.30643561482429504, 0.9394367933273315, 0.4333587884902954, 0.35968056321144104, 0.20628100633621216, -0.12582696974277496, 0.3042331337928772, 0.43920543789863586, 0.40207967162132263, 0.08731763809919357, 0.9911815524101257, 0.4988243579864502, 0.3257870376110077, 0.21669700741767883, 0.4911886155605316, 0.1927770972251892, 0.10838921368122101, 0.7958624958992004, 0.17191097140312195, 0.5920068025588989, 0.3708779215812683, -0.9026657938957214, 0.1565249264240265, -0.10453186184167862], [0.4252946674823761, -0.51767897605896, 0.3292849659919739, 0.5873658657073975, -1.4623631238937378, 1.122875452041626, -1.181195616722107, 0.10311798006296158, -1.0938072204589844, 0.2957457900047302, -0.03473423048853874, 0.5574753880500793, 0.10682373493909836, -1.238857626914978, 0.2814250588417053, -0.20753805339336395, -0.6384846568107605, 1.0385377407073975, 0.2833178639411926, 0.20385049283504486, 0.18912523984909058, 0.3695586919784546, 0.08940406143665314, 0.4599440097808838, -0.9660495519638062, -0.2196519374847412, 0.03601840138435364, -0.3775848150253296, -1.839853286743164, 0.4281523525714874, -1.6026320457458496, 0.7825180888175964, 0.445288747549057, -0.7750205993652344, -0.4618648290634155, 0.024395359680056572, 1.0039708614349365, -0.06934760510921478, -0.2607188820838928, 0.5141972899436951, -0.3176676332950592, -0.22339299321174622, 0.7486966848373413, 0.6535993814468384, -1.0733706951141357, 0.5851576328277588, -0.23960156738758087, -0.3565841019153595, 0.7839452624320984, 0.20803220570087433, 0.36164531111717224, 0.6027866005897522, 1.3480727672576904, -0.7345641851425171, -1.2408123016357422, 0.3559252917766571, 1.0676919221878052, -0.24844291806221008, -0.060470398515462875, 0.097324438393116, 1.0108816623687744, -1.7510017156600952, 0.22897394001483917, -0.8100438714027405], [-0.03689153492450714, 0.23995983600616455, 0.09693923592567444, 0.31439048051834106, 0.23685018718242645, 0.5701174736022949, 0.5724707245826721, 0.7435627579689026, 0.5310192704200745, -0.1419585943222046, 0.5754227042198181, -0.22244901955127716, 0.5863887071609497, 0.31284046173095703, 0.08392998576164246, 0.08954548835754395, 0.5248629450798035, 0.5432465076446533, 0.24460193514823914, 1.0592162609100342, 0.7807669639587402, 0.8869234919548035, 0.674793004989624, 0.5588808059692383, 0.32357096672058105, 0.7208768725395203, 0.40945056080818176, 0.3160381317138672, 0.45434239506721497, 0.26185038685798645, 0.4646199643611908, 0.1019212156534195, 0.6090065240859985, 0.5356912612915039, 0.6524351239204407, -0.10320521891117096, 0.5527360439300537, 0.9356347918510437, 0.01058074738830328, 0.16819016635417938, 0.13107499480247498, 0.9002708792686462, 0.4230160415172577, 0.2133597731590271, 0.30590179562568665, -0.005842883605509996, -0.041328947991132736, 0.5592661499977112, 0.5301157236099243, 0.1655764877796173, 0.4648560881614685, 0.687727153301239, -0.03793798387050629, 0.21155495941638947, 0.23179994523525238, -0.01013603899627924, 0.5834381580352783, 0.494500994682312, 0.877491295337677, 1.014080286026001, -0.05297185480594635, -0.7116116285324097, 0.5505448579788208, -0.145222470164299], [0.019783278927206993, 0.34067395329475403, 0.3071080148220062, 0.965995192527771, 0.5552449226379395, 0.41480037569999695, -0.035020861774683, 0.6749661564826965, 0.13604654371738434, 0.3492748439311981, 0.053461600095033646, -0.9841208457946777, 0.3835269808769226, 0.6312273144721985, 0.18405212461948395, -0.2992051839828491, 0.5701689720153809, 0.42483338713645935, 0.679864227771759, 0.4816967248916626, 0.5811318755149841, 0.742327868938446, 0.36040690541267395, 0.4810016453266144, 0.32715126872062683, 0.951443612575531, -0.5154798626899719, 0.12851592898368835, 0.9422428011894226, 0.5191583037376404, 0.2114741951227188, 0.6802809238433838, 0.2871078848838806, -0.042507268488407135, 0.4221886098384857, 0.4706380069255829, 0.5359628796577454, 0.384881854057312, 0.31077006459236145, -0.01905263401567936, 0.5391467809677124, 1.1082487106323242, 0.011893038637936115, -0.2836194634437561, 0.03069518506526947, -0.2546791732311249, 2.1011488570366055e-05, 0.21416796743869781, -0.04253280907869339, 0.3581714630126953, 0.4341171383857727, 0.6799613237380981, 0.32309022545814514, -0.15795348584651947, -0.06391818076372147, 0.8136919140815735, -0.06948624551296234, -0.02491116151213646, -0.27626359462738037, 0.2462679147720337, 0.6163433194160461, 0.5477421283721924, 0.361032634973526, -0.19426779448986053], [0.27532514929771423, 0.8362233638763428, 0.5156108736991882, 0.7190420627593994, 0.6743025183677673, -0.07935541868209839, -0.06604599952697754, 0.9647207260131836, 0.9916611313819885, 0.18635649979114532, 0.689227819442749, -0.9313559532165527, 0.2799418568611145, -0.03761743754148483, -0.024698421359062195, -0.10997258126735687, 1.1476187705993652, -0.2897668778896332, 0.7826527953147888, -0.4389674663543701, 0.8014505505561829, 0.2628845274448395, 0.11490079015493393, 0.9236440062522888, 0.05521167814731598, 0.967469334602356, 0.05975484848022461, -0.07906468957662582, 0.5770890712738037, 0.3526472747325897, 0.1622328758239746, -0.04194715991616249, -0.14663007855415344, 0.8627157211303711, 0.3855039179325104, 1.027166724205017, -0.49168676137924194, 0.5218706130981445, 0.16595616936683655, 0.4164815843105316, 0.4891144335269928, 0.9113409519195557, 0.6030234098434448, 0.472900927066803, 0.14684347808361053, 0.6772827506065369, 0.6520700454711914, -0.07161594182252884, 0.28163331747055054, 1.2638897895812988, 0.4388294517993927, 0.5306315422058105, -0.20052318274974823, 0.49121108651161194, 0.6138390898704529, 0.7019388675689697, -0.18658241629600525, -0.4466495215892792, 0.6083560585975647, -0.11458615958690643, -0.20737572014331818, 0.11495887488126755, -0.2382744401693344, 0.7193771004676819]]
